organization,project_name,project_number,project_item_id,item_type,repo,issue_pr_number,task_title,task_description,assignees,assigned_by,status,priority,labels,milestone,iteration,due_date,created_at,updated_at,url
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeIEY4,Issue,Little-sparks,,Delay in Displaying Data on the Students Page,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Students.

Actual Result:
When clicking on the Students page, it takes too much time to display the data on the screen.

Expected Result:
After clicking on the Students page, the data should be displayed promptly without significant delays.

ENV : DEV",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-28 11:11:15+00:00,2025-09-18 05:28:29+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/165
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeQ6eg,Issue,Little-sparks,,Feedback notification (BE) - Parent,"When a Superadmin replies to any feedback, the reply is automatically pushed to the Parent Feedback section, ensuring that parents are aware of the updates or clarifications provided by the superadmin.",suruthisagar97,Keerthicodework,Dev,Normal,,,,,2025-09-02 07:42:10+00:00,2025-09-05 05:11:18+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/170
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeB6Y0,Issue,Little-sparks,,Added dedicated 'Announcements' column in Connect tab for center heads and parents,"Description:

- Implemented announcement visibility in the mobile application.
- A new dedicated 'Announcements' column has been introduced under the Connect tab, accessible to both center heads and parents. 
- This feature ensures that important updates are clearly separated from other content, making it easier for users to identify and access critical information. 
- Center heads and parents can view them in the Connect tab for improved communication and engagement.",,sharonss0809,Backlog,Normal,Development,,,,2025-08-26 09:58:01+00:00,2025-09-11 05:58:34+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/157
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeRVVc,Issue,Little-sparks,,Mismatch in Overall Student Count on Dashboard vs. Attendance Chart,"Steps to Reproduce:
Log in to the platform using the Superadmin account.


Actual Result:
On the Dashboard page, the overall student count is shown as 21, but in the overall attendance chart, the total count is shown as 27.

Expected Result:
The overall student count displayed on the Dashboard page and in the Overall Attendance chart should be consistent. Both should show the same total number of students.

<img width=""1709"" height=""673"" alt=""Image"" src=""https://github.com/user-attachments/assets/a0e97a03-d00f-4091-bc71-5d2461ba2ff6"" />

<img width=""1675"" height=""660"" alt=""Image"" src=""https://github.com/user-attachments/assets/35aed3d8-48e3-4fae-a9f0-4d5da3eae3c4"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-02 09:56:37+00:00,2025-09-09 05:04:38+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/172
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeRapw,Issue,Little-sparks,,Attendance chart on Dashboard displays incorrect actual values and count,"Steps to Reproduce:
Log in to the platform using the Superadmin account.


Actual Result:
On the Dashboard page, the overall Attendance chart does not show the correct actual values or count.

Expected Result:
The Attendance chart should accurately display the actual attendance values and their corresponding count on the Dashboard page.",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-02 10:25:00+00:00,2025-09-10 05:10:28+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/173
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeRioY,Issue,Little-sparks,,Error message displayed when updating a student on the Students page,"Steps to Reproduce:
Log in to the platform using the Superadmin account.


Actual Result:
On the Students page, updating any student and clicking the Submit button results in an error message.

Expected Result:
Updating a student’s information on the Students page and clicking the Submit button should complete the update successfully without showing any error message.

All Roles

https://github.com/user-attachments/assets/07c1615f-c7b9-4ed4-a5a8-2df095c27752",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-02 11:21:23+00:00,2025-09-04 07:03:08+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/174
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeT6jU,Issue,Little-sparks,,Page Load and Data Retrieval Performance Issue on Mobile and Web,"Steps to Reproduce:
Log in to the platform using a Mobile or Web account.


Actual Result:
Our application has a performance issue — it takes too long for the page to load and retrieve data on both mobile and web.

Expected Result:
The page loading and data retrieval in an application—on both mobile and web—is a fast, smooth user experience where pages and data display promptly upon request.",Lakshana-Lakshmanan,suruthisagar97,In Progress,Normal,bug,,,,2025-09-03 07:06:20+00:00,2025-09-03 07:06:20+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/175
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgevN5E,Issue,Little-sparks,,Profile Display Issue: Incorrect Student Name,"Steps to Reproduce:
Log in to the platform using the Parents account.


Actual Result:
In the student account, when selecting the second student and checking the profile, it shows the first student’s name and details

Expected Result:
When selecting the second student and checking the profile, it should display the second student’s name and details

https://github.com/user-attachments/assets/bab9e9a7-075b-4b87-a45e-74307815cb8a",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-15 09:57:42+00:00,2025-09-18 07:04:37+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/191
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeT_Ko,Issue,Little-sparks,,Incorrect Auto Logout Behavior: Logs Out During Active Use,"Steps to Reproduce:
Log in to the platform using the Superadmin account.

Actual Result:
When the application is in use on screen, it automatically logs out the user after 15 minutes. However, it should only auto-logout if the user is inactive on the screen for 15 minutes.

Expected Result:
The application session management is that the user should only be automatically logged out after 15 minutes of inactivity, not when the user is actively using the screen or the app.",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-03 07:31:36+00:00,2025-09-18 05:04:30+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/176
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeeIr4,Issue,Little-sparks,,Inconsistent loading across application screens,"Steps to Reproduce:
Log in to the platform using the client account.

Actual Result:
In the application, the loading is not consistent across all screens.

Expected Result:
The application should have consistent loading behaviour across all screens.

Env: Dev",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-08 06:43:32+00:00,2025-10-10 06:43:58+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/179
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgehJ5g,Issue,Little-sparks,,Error displayed when clicking on Center Details from the Dashboard page.,"Steps to Reproduce:
Log in to the platform using the Client account.

Actual Result:
On the Dashboard page, clicking on any Center Details redirects to another page, but it shows an error message.

Expected Result:
Clicking on any Center Details on the Dashboard page should redirect to the corresponding details page without showing any error message.

Env: Dev

https://github.com/user-attachments/assets/c859cf19-4a9c-46fe-8d07-d5536a10e113",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-09 04:57:58+00:00,2025-09-10 05:15:37+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/181
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgehUWs,Issue,Little-sparks,,Guidelines - Entire application (Mobile application),,Maharajacodework,Keerthicodework,Backlog,Normal,Development,,,,2025-09-09 06:32:41+00:00,2025-09-09 06:34:56+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/182
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgehUlQ,Issue,Little-sparks,,Push notification - Mobile application,,Maharajacodework,Keerthicodework,Backlog,Normal,Development,,,,2025-09-09 06:34:29+00:00,2025-09-09 06:34:29+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/183
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgehVHQ,Issue,Little-sparks,,Guidelines for entire application (Web application),,suruthisagar97,Keerthicodework,Dev,Normal,Development,,,,2025-09-09 06:38:43+00:00,2025-10-09 11:15:29+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/185
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgehv14,Issue,Little-sparks,,Incorrect OTP triggers wrong pop-up message upon verification.,"Steps to Reproduce:
Log in to the platform using the Super admin account.
Click on Forgot Password.

Actual Result:
Entering an incorrect OTP and clicking the verify button shows the wrong pop-up message.

Expected Result:
Upon entering an incorrect OTP and clicking the verify button, the system should display a pop-up message indicating that the OTP is incorrect.

Env: Dev

<img width=""1919"" height=""869"" alt=""Image"" src=""https://github.com/user-attachments/assets/4293b104-ec76-4b14-a6fa-d7e8787aa592"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-09 08:58:37+00:00,2025-09-18 05:18:07+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/186
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeh3fI,Issue,Little-sparks,,Current date selected by default on Announcement Page,"Steps to Reproduce:
Log in to the platform using the Super admin account.
Click on Announcements.

Actual Result:
On the Announcement Page, the current date is selected by default without being manually selected.

Expected Result:
On the Announcement Page, the current date should not be selected by default. The user should be able to manually select a date.

Env: Dev

<img width=""1918"" height=""957"" alt=""Image"" src=""https://github.com/user-attachments/assets/4ec591a2-b8d2-4f6f-87fa-0d9c15bc7b6d"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-09 09:33:57+00:00,2025-09-12 05:09:44+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/187
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeqQeE,Issue,Little-sparks,,Center head leave request not appearing in superadmin notifications.,"Steps to Reproduce:
Log in to the platform using the Superadmin account.


Actual Result:
When the center head applies for leave, it does not appear in the superadmin's notifications.

Expected Result:
When the center head applies for leave, the leave request should appear in the superadmin's notifications.",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-12 05:28:47+00:00,2025-09-18 05:12:27+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/190
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzge4qyU,Issue,Little-sparks,,All client accounts shown after event creation,"Steps to Reproduce:
Log in to the platform using the superadmin account.
Click on Events.
Click on Create Event.

Actual Result:
On selecting a particular client and clicking the Create Event button, all client accounts should be displayed after the event is created.

Expected Result:
On selecting a particular client and clicking the Create Event button, it should not be displayed in all client accounts; only the selected client’s accounts should be displayed after the event is created.",suruthisagar97,suruthisagar97,In Progress,Normal,bug,,,,2025-09-18 08:55:34+00:00,2025-09-23 04:46:20+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/193
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzge7YOs,Issue,Little-sparks,,Offline message shown after screen on post login.,"Steps to Reproduce:
Log in to the platform using the center head account.

Actual Result:
After logging into the application, if the screen is turned off and then turned on again, a message pops up saying ‘You are offline.’

Expected Result:
After logging into the application, turning the screen off and on should keep the user online without showing an offline message.

Mobile: iOS

https://github.com/user-attachments/assets/3af13c6c-3e32-480d-a049-473b10d68ede",Maharajacodework,suruthisagar97,Todo,Normal,bug,,,,2025-09-19 07:14:20+00:00,2025-09-19 07:14:20+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/196
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzge_iQg,Issue,Little-sparks,,Daily Activities tab sometimes shows ‘No activities found’ incorrectly.,"Steps to Reproduce:
Log in to the platform using the center head account.
Clicking on Activities.

Actual Result:
When clicking the Daily Activities tab, sometimes it shows the message ‘No activities found for this date.

Expected Result:
When clicking the Daily Activities tab, instead of showing ‘No activities found for this date,’ the data should be displayed.

![Image](https://github.com/user-attachments/assets/dde6e06d-906c-4c78-822a-92a17abaeae9)",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-22 05:28:50+00:00,2025-10-09 11:02:35+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/199
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzge_jNo,Issue,Little-sparks,,Organization logo not displaying properly.,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Clients.

Actual Result:
Select any client, click the three dots, and then click View. The organization logo is not displayed properly.

Expected Result:
When a client is selected and ‘View’ is clicked from the three-dot menu, the organization logo should be displayed properly.

<img width=""1139"" height=""869"" alt=""Image"" src=""https://github.com/user-attachments/assets/0abaaa1d-728c-4578-8594-33e870e4d3d7"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-22 05:36:35+00:00,2025-09-24 07:02:54+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/200
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzge_pNQ,Issue,Little-sparks,,Calendar not displaying properly when selecting date range (From–To),"Steps to Reproduce:
Log in to the platform using the Center head account.
Click on Calendar.
Click on Leave Apply.

Actual Result:

When selecting a date range (From–To), the calendar does not display properly on the screen.

Expected Result:
When selecting a date range (From–To), the calendar should be displayed properly on the screen.

Mobile: iOS

https://github.com/user-attachments/assets/2c7d691a-a51e-48bf-af5f-908e500541c7",Maharajacodework,suruthisagar97,Todo,Normal,bug,,,,2025-09-22 06:29:23+00:00,2025-09-22 06:29:23+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/201
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgfATFY,Issue,Little-sparks,,Page headers too large compared to Android mobile,"Steps to Reproduce:
Log in to the platform using the Centerhead & Parents account.

Actual Result:
In the application, all page headers are too large compared to Android mobile.

Expected Result:
In the application, all page headers should be properly sized and consistent with Android mobile.

Mobile : iOS",Maharajacodework,suruthisagar97,Todo,Normal,bug,,,,2025-09-22 09:55:23+00:00,2025-09-22 09:55:23+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/205
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzge_uCo,Issue,Little-sparks,,Company logo and name not displayed on Dashboard (shows N/A).,"Steps to Reproduce:
Log in to the platform using the Center head account.

Actual Result:
On the Dashboard, the company logo and company name are not displayed; instead, it show as N/A.

Expected Result:
On the Dashboard, the company logo and company name should be displayed correctly instead of showing N/A.

Mobile: iOS

![Image](https://github.com/user-attachments/assets/664056f3-cc4e-47d6-9e07-863fb8cc83cd)",Maharajacodework,suruthisagar97,Todo,Normal,bug,,,,2025-09-22 07:02:05+00:00,2025-09-22 07:02:05+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/203
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgfFnEU,Issue,Little-sparks,,Show incorrect login message for inactive users.,"Steps to Reproduce:
Log in to the platform using the Client, centre head, or centres account.

Actual Result:
If the user is inactive and tries to log in with the same email and password, display a message indicating that the login is incorrect.

Expected Result:
When a user attempts to log in with the same email and password after being inactive, a message should appear indicating that the login credentials are incorrect.

<img width=""1918"" height=""866"" alt=""Image"" src=""https://github.com/user-attachments/assets/9237bc45-7840-4b97-8de1-97f7dae31656"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-24 05:03:28+00:00,2025-09-29 04:53:20+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/207
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgfFsQs,Issue,Little-sparks,,Resolved feedback message not shown.,"Steps to Reproduce:
Log in to the platform using the Parent account.
Click on Feedback.

Actual Result:
When parents submit feedback and the super admin resolves it, the feedback message is not displayed. Instead, it shows: 'Your feedback has been marked as resolved.'

Expected Result:
When parents submit feedback and the super admin resolves it, the system should display the updated feedback message indicating that the feedback has been resolved, e.g., 'Your feedback has been marked as resolved.'


<img width=""1910"" height=""866"" alt=""Image"" src=""https://github.com/user-attachments/assets/3527d944-724a-4286-bd8e-95cbff1564c2"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-09-24 05:51:43+00:00,2025-09-24 10:01:47+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/208
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgfGKXQ,Issue,Little-sparks,,General activities for one student reflected for another under same parent.,"Steps to Reproduce:
Log in to the platform using the Centerhead account.

Actual Result:
For two students under one parent, when general activities are completed for one student, they are also reflected for the other student in the parent's login.

Expected Result:
General activities completed for one student should be reflected only for that student in the parent's login, not for other students.",Maharajacodework,suruthisagar97,Todo,Normal,bug,,,,2025-09-24 08:49:47+00:00,2025-09-25 07:34:26+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/210
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgfMhMw,Issue,Little-sparks,,Unable to download images uploaded by parents on History page.,"Steps to Reproduce:
Log in to the platform using the Parents account.
Click on Feedback.
Click on History.

Actual Result:
On the History page, if parents upload an image, it cannot be downloaded and shows an error message.

Expected Result:
On the History page, if parents upload an image, it should be downloadable without any error message.

Env: DEV",Maharajacodework,suruthisagar97,Todo,Normal,bug,,,,2025-09-26 09:08:28+00:00,2025-09-26 09:08:28+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/211
